id,title_bg,title_en,publisher,url,accessed_at,license_status,license_label
source-wikipedia-nikola-galabov,Wikipedia — Никола Гълъбов,Wikipedia — Никола Гълъбов,Wikipedia,https://bg.wikipedia.org/wiki/%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0_%D0%93%D1%8A%D0%BB%D1%8A%D0%B1%D0%BE%D0%B2,2026-06-17,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-nikola-kozarev,Wikipedia — Никола Козарев,Wikipedia — Никола Козарев,Wikipedia,https://bg.wikipedia.org/wiki/%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0_%D0%9A%D0%BE%D0%B7%D0%B0%D1%80%D0%B5%D0%B2,2026-06-17,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-nikola-padevsky,Wikipedia — Nikola Padevsky,Wikipedia — Nikola Padevsky,Wikipedia,https://en.wikipedia.org/wiki/Nikola_Padevsky,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-nikolai-kolev,Wikipedia — Nikolai Kolev,Wikipedia — Nikolai Kolev,Wikipedia,"https://en.wikipedia.org/wiki/Nikolay_Kolev_(rower,_born_1973)",2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-nikolay-barekov,Wikipedia — Nikolay Barekov,Wikipedia — Nikolay Barekov,Wikipedia,https://en.wikipedia.org/wiki/Nikolay_Barekov,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-nikolay-bukhalov,Wikipedia — Nikolay Bukhalov,Wikipedia — Nikolay Bukhalov,Wikipedia,https://en.wikipedia.org/wiki/Nikolay_Bukhalov,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-nikolay-marincheshki,Wikipedia — Nikolay Marincheshki,Wikipedia — Nikolay Marincheshki,Wikipedia,https://en.wikipedia.org/wiki/Nikolay_Marincheshki,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-nikolay-penchev,Wikipedia — Nikolay Penchev,Wikipedia — Nikolay Penchev,Wikipedia,https://en.wikipedia.org/wiki/Nikolay_Penchev,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-nikolay-somlev,Wikipedia — Николай Сомлев,Wikipedia — Николай Сомлев,Wikipedia,https://bg.wikipedia.org/wiki/%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9_%D0%A1%D0%BE%D0%BC%D0%BB%D0%B5%D0%B2,2026-06-17,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-nina-khadzhiyankova,Wikipedia — Nina Khadzhiyankova,Wikipedia — Nina Khadzhiyankova,Wikipedia,https://en.wikipedia.org/wiki/Nina_Khadzhiyankova,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-nina-rangelova,Wikipedia — Nina Rangelova,Wikipedia — Nina Rangelova,Wikipedia,https://en.wikipedia.org/wiki/Nina_Rangelova,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-nonka-matova,Wikipedia — Nonka Matova,Wikipedia — Nonka Matova,Wikipedia,https://en.wikipedia.org/wiki/Nonka_Matova,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-northern-district,Wikipedia — Northern district,Wikipedia — Northern district,Wikipedia,"https://en.wikipedia.org/wiki/Northern_district,_Plovdiv",2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-novotel-plovdiv,Wikipedia — Novotel Plovdiv,Wikipedia — Novotel Plovdiv,Wikipedia,https://en.wikipedia.org/wiki/Grand_Hotel_Plovdiv,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-nuran-pelikjan,Wikipedia — Nuran Pelikjan,Wikipedia — Nuran Pelikjan,Wikipedia,https://en.wikipedia.org/wiki/Nuran_Pelikyan,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-odeon-of-philippopolis,Wikipedia — Odeon of Philippopolis,Wikipedia — Odeon of Philippopolis,Wikipedia,https://en.wikipedia.org/wiki/Odeon_of_Philippopolis,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-old-town-plovdiv,Wikipedia — Old Town (Plovdiv),Wikipedia — Old Town (Plovdiv),Wikipedia,https://en.wikipedia.org/wiki/Old_Town_(Plovdiv),2026-06-18,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-orlin-ninov,Wikipedia — Orlin Ninov,Wikipedia — Orlin Ninov,Wikipedia,https://en.wikipedia.org/wiki/Orlin_Ninov,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-panayot-pipkov,Wikipedia — Panayot Pipkov,Wikipedia — Panayot Pipkov,Wikipedia,https://en.wikipedia.org/wiki/Panayot_Pipkov,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-pando-pandov,Wikipedia — Pando Pandov,Wikipedia — Pando Pandov,Wikipedia,https://en.wikipedia.org/wiki/Pando_Pandov,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-pavel-djidjov,Wikipedia — Pavel Djidjov,Wikipedia — Pavel Djidjov,Wikipedia,https://en.wikipedia.org/wiki/Pavel_Djidjov,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-pavel-patev,Wikipedia — Pavel Patev,Wikipedia — Pavel Patev,Wikipedia,https://en.wikipedia.org/wiki/Pavel_Patev,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-peicho-peev,Wikipedia — Peicho Peev,Wikipedia — Peicho Peev,Wikipedia,https://en.wikipedia.org/wiki/Peicho_Peev,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-petar-drenski,Wikipedia — Петър Дренски,Wikipedia — Петър Дренски,Wikipedia,https://bg.wikipedia.org/wiki/%D0%9F%D0%B5%D1%82%D1%8A%D1%80_%D0%94%D1%80%D0%B5%D0%BD%D1%81%D0%BA%D0%B8,2026-06-17,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-petar-genov,Wikipedia — Petar Genov,Wikipedia — Petar Genov,Wikipedia,https://en.wikipedia.org/wiki/Petar_Genov,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-petar-malchev,Wikipedia — Петър Малчев,Wikipedia — Петър Малчев,Wikipedia,https://bg.wikipedia.org/wiki/%D0%9F%D0%B5%D1%82%D1%8A%D1%80_%D0%9C%D0%B0%D0%BB%D1%87%D0%B5%D0%B2,2026-06-17,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-petar-merkov,Wikipedia — Petar Merkov,Wikipedia — Petar Merkov,Wikipedia,https://en.wikipedia.org/wiki/Petar_Merkov,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-petar-stoyanov,Wikipedia — Petar Stoyanov,Wikipedia — Petar Stoyanov,Wikipedia,https://en.wikipedia.org/wiki/Petar_Stoyanov,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-petar-stoychev,Wikipedia — Petar Stoychev,Wikipedia — Petar Stoychev,Wikipedia,https://en.wikipedia.org/wiki/Petar_Stoychev_(boxer),2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-petar-valchanov,Wikipedia — Petar Valchanov,Wikipedia — Petar Valchanov,Wikipedia,https://en.wikipedia.org/wiki/Petar_Valchanov,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-petar-zapryanov,Wikipedia — Petar Zapryanov,Wikipedia — Petar Zapryanov,Wikipedia,https://en.wikipedia.org/wiki/Petar_Zapryanov,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-peter-lazarov,Wikipedia — Peter Lazarov,Wikipedia — Peter Lazarov,Wikipedia,https://en.wikipedia.org/wiki/Peter_Lazarov,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-petia-stavreva,Wikipedia — Petia Stavreva,Wikipedia — Petia Stavreva,Wikipedia,https://en.wikipedia.org/wiki/Petya_Stavreva,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-petko-karavelov,Wikipedia — Петко Каравелов,Wikipedia — Петко Каравелов,Wikipedia,https://bg.wikipedia.org/wiki/%D0%9F%D0%B5%D1%82%D0%BA%D0%BE_%D0%9A%D0%B0%D1%80%D0%B0%D0%B2%D0%B5%D0%BB%D0%BE%D0%B2,2026-06-17,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-philippopolis,Wikipedia — Philippopolis,Wikipedia — Philippopolis,Wikipedia,https://en.wikipedia.org/wiki/Philippopolis_(Thrace),2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-plamen-dimov,Wikipedia — Plamen Dimov,Wikipedia — Plamen Dimov,Wikipedia,https://en.wikipedia.org/wiki/Plamen_Dimov_(musician),2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-plovdiv,Wikipedia — Plovdiv,Wikipedia — Plovdiv,Wikipedia,https://en.wikipedia.org/wiki/Plovdiv,2026-06-18,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-plovdiv-central-railway-station,Wikipedia — Plovdiv Central railway station,Wikipedia — Plovdiv Central railway station,Wikipedia,https://en.wikipedia.org/wiki/Plovdiv_Central_railway_station,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-plovdiv-medical-university,Wikipedia — Plovdiv Medical University,Wikipedia — Plovdiv Medical University,Wikipedia,https://en.wikipedia.org/wiki/Plovdiv_Medical_University,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-plovdiv-regional-ethnographic-museum,Wikipedia — Plovdiv Regional Ethnographic Museum,Wikipedia — Plovdiv Regional Ethnographic Museum,Wikipedia,https://en.wikipedia.org/wiki/Plovdiv_Regional_Ethnographic_Museum,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-plovdiv-regional-history-museum,Wikipedia — Plovdiv Regional History Museum,Wikipedia — Plovdiv Regional History Museum,Wikipedia,https://en.wikipedia.org/wiki/Plovdiv_Regional_Historical_Museum,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-plovdiv-synagogue,Wikipedia — Plovdiv Synagogue,Wikipedia — Plovdiv Synagogue,Wikipedia,https://en.wikipedia.org/wiki/Plovdiv_Synagogue,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-plovdiv-university,Wikipedia — Plovdiv University,Wikipedia — Plovdiv University,Wikipedia,https://en.wikipedia.org/wiki/Plovdiv_University_%22Paisii_Hilendarski%22,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-poli-karastoyanova,Wikipedia — Poli Karastoyanova,Wikipedia — Poli Karastoyanova,Wikipedia,https://en.wikipedia.org/wiki/Poli_Karastoyanova,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-rada-laykova,Wikipedia — Rada Laykova,Wikipedia — Rada Laykova,Wikipedia,https://en.wikipedia.org/wiki/Rada_Laykova,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-roman-forum-of-philippopolis,Wikipedia — Roman forum of Philippopolis,Wikipedia — Roman forum of Philippopolis,Wikipedia,https://en.wikipedia.org/wiki/Roman_forum_of_Philippopolis,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-rosica-petkova,Wikipedia — Rosica Petkova,Wikipedia — Rosica Petkova,Wikipedia,https://en.wikipedia.org/wiki/Rosica_Petkova,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-rumen-gasharov,Wikipedia — Rumen Gasharov,Wikipedia — Rumen Gasharov,Wikipedia,https://en.wikipedia.org/wiki/Rumen_Gasharov,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-samuel-finzi,Wikipedia — Samuel Finzi,Wikipedia — Samuel Finzi,Wikipedia,https://en.wikipedia.org/wiki/Samuel_Finzi,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-silvena-rowe,Wikipedia — Silvena Rowe,Wikipedia — Silvena Rowe,Wikipedia,https://en.wikipedia.org/wiki/Silvena_Rowe,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-slavcho-atanasov,Wikipedia — Славчо Атанасов,Wikipedia — Славчо Атанасов,Wikipedia,https://bg.wikipedia.org/wiki/%D0%A1%D0%BB%D0%B0%D0%B2%D1%87%D0%BE_%D0%90%D1%82%D0%B0%D0%BD%D0%B0%D1%81%D0%BE%D0%B2,2026-06-17,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-slavik-tabakov,Wikipedia — Slavik Tabakov,Wikipedia — Slavik Tabakov,Wikipedia,https://en.wikipedia.org/wiki/Slavik_Tabakov,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-small-basilica,Wikipedia — Small Basilica,Wikipedia — Small Basilica,Wikipedia,"https://en.wikipedia.org/wiki/Small_Basilica,_Plovdiv",2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-solomon-passy,Wikipedia — Solomon Passy,Wikipedia — Solomon Passy,Wikipedia,https://en.wikipedia.org/wiki/Solomon_Passy,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-sonya-yoncheva,Wikipedia — Sonya Yoncheva,Wikipedia — Sonya Yoncheva,Wikipedia,https://en.wikipedia.org/wiki/Sonya_Yoncheva,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-sotir-tsatsarov,Wikipedia — Sotir Tsatsarov,Wikipedia — Sotir Tsatsarov,Wikipedia,https://en.wikipedia.org/wiki/Sotir_Tsatsarov,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-southern-district,Wikipedia — Southern district,Wikipedia — Southern district,Wikipedia,"https://en.wikipedia.org/wiki/Southern_district,_Plovdiv",2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-spas-garnevski,Wikipedia — Спас Гърневски,Wikipedia — Спас Гърневски,Wikipedia,https://bg.wikipedia.org/wiki/%D0%A1%D0%BF%D0%B0%D1%81_%D0%93%D1%8A%D1%80%D0%BD%D0%B5%D0%B2%D1%81%D0%BA%D0%B8,2026-06-17,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-stancho-stanchev,Wikipedia — Stancho Stanchev,Wikipedia — Stancho Stanchev,Wikipedia,https://en.wikipedia.org/wiki/Stancho_Stanchev,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-stefan-kalchev,Wikipedia — Стефан Калчев,Wikipedia — Стефан Калчев,Wikipedia,https://bg.wikipedia.org/wiki/%D0%A1%D1%82%D0%B5%D1%84%D0%B0%D0%BD_%D0%9A%D0%B0%D0%BB%D1%87%D0%B5%D0%B2,2026-06-17,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-stephane-tchalgadjieff,Wikipedia — Stéphane Tchalgadjieff,Wikipedia — Stéphane Tchalgadjieff,Wikipedia,https://en.wikipedia.org/wiki/St%C3%A9phane_Tchalgadjieff,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-stoika-milanova,Wikipedia — Stoĭka Milanova,Wikipedia — Stoĭka Milanova,Wikipedia,https://en.wikipedia.org/wiki/Stoika_Milanova,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-stoyan-zagorchinov,Wikipedia — Stoyan Zagorchinov,Wikipedia — Stoyan Zagorchinov,Wikipedia,https://en.wikipedia.org/wiki/Stoyan_Zagorchinov,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-stoyu-stoev,Wikipedia — Stoyu Stoev,Wikipedia — Stoyu Stoev,Wikipedia,https://en.wikipedia.org/wiki/Stoyu_Stoev,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-suzanita,Wikipedia — Suzanita,Wikipedia — Suzanita,Wikipedia,https://en.wikipedia.org/wiki/Suzanitta,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-synagogue-of-philippopolis,Wikipedia — Synagogue of Philippopolis,Wikipedia — Synagogue of Philippopolis,Wikipedia,https://en.wikipedia.org/wiki/Synagogue_of_Philippopolis,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-taner-kabilov,Wikipedia — Taner Kabilov,Wikipedia — Taner Kabilov,Wikipedia,https://en.wikipedia.org/wiki/Taner_Kabilov,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-tanya-stefanova,Wikipedia — Tanya Stefanova,Wikipedia — Tanya Stefanova,Wikipedia,https://en.wikipedia.org/wiki/Tanya_Stefanova,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-tashkyopryu-mosque,Wikipedia — Tashkyopryu Mosque,Wikipedia — Tashkyopryu Mosque,Wikipedia,https://en.wikipedia.org/wiki/Tashkopryu_Mosque,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-trakiya-district,Wikipedia — Trakiya district,Wikipedia — Trakiya district,Wikipedia,https://en.wikipedia.org/wiki/Trakiya_district,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-tsanko-lavrenov,Wikipedia — Tsanko Lavrenov,Wikipedia — Tsanko Lavrenov,Wikipedia,https://en.wikipedia.org/wiki/Tsanko_Lavrenov,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-tsvetelina-yaneva,Wikipedia — Tsvetelina Yaneva,Wikipedia — Tsvetelina Yaneva,Wikipedia,https://en.wikipedia.org/wiki/Tsvetelina_Yaneva,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-tzvetana-maneva,Wikipedia — Tzvetana Maneva,Wikipedia — Tzvetana Maneva,Wikipedia,https://en.wikipedia.org/wiki/Tzvetana_Maneva,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-vaklush-tolev,Wikipedia — Vaklush Tolev,Wikipedia — Vaklush Tolev,Wikipedia,https://en.wikipedia.org/wiki/Vaklush_Tolev,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-valko-shopov,Wikipedia — Вълко Шопов,Wikipedia — Вълко Шопов,Wikipedia,https://bg.wikipedia.org/wiki/%D0%92%D1%8A%D0%BB%D0%BA%D0%BE_%D0%A8%D0%BE%D0%BF%D0%BE%D0%B2,2026-06-17,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-vasil-mirchev,Wikipedia — Vasil Mirchev,Wikipedia — Vasil Mirchev,Wikipedia,https://en.wikipedia.org/wiki/Vasil_Mirchev,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
source-wikipedia-vladimir-angelov,Wikipedia — Vladimir Angelov,Wikipedia — Vladimir Angelov,Wikipedia,https://en.wikipedia.org/wiki/Vladimir_Angelov,2026-06-19,open_license,Creative Commons Attribution-ShareAlike 4.0 International
